ID,dimension,condition,stimulus,Number of Fixations,Relative Number of Fixations,Number of Saccades,Relative Number of Saccades,Mean fixation duration during head movement,Mean distance to figure,Mean angle around figure
191,2,second,29,8,2.5180988353792886,9,2.8328611898016995,0.18249999999999567,93.73903296663332,8.032672665847597
191,2,second,30,12,2.2611644997173594,14,2.6380252496702528,0.1334999999999979,93.09203165355332,8.391032951489821
191,3,first,1,12,2.0003333888981416,19,3.167194532422058,0.13499999999999793,93.73543378915818,8.680931452899861
191,3,first,2,9,3.116343490304704,9,3.116343490304704,0.1120000000000018,93.8895392735789,9.1739593596794
191,3,first,3,17,2.4933998239953126,14,2.053388090349081,,93.68974923751804,8.20625063541913
191,3,first,4,11,2.6340996168582453,9,2.15517241379311,0.1329999999999813,93.59904993254474,8.765711524307068
191,3,first,5,20,2.831257078142687,18,2.5481313703284183,0.11966666666667906,93.73702023879143,8.915978694940524
191,3,first,6,8,2.3282887077997625,8,2.3282887077997625,0.13700000000000037,93.48027174286601,8.079749341150128
191,3,first,7,9,2.0756457564575586,12,2.7675276752767446,0.14450000000000246,93.8859399776579,9.38499948823753
191,3,first,8,8,1.9216910881575864,8,1.9216910881575864,0.12600000000000475,93.38899352591429,8.827545482303654
191,3,first,9,23,2.289468445152295,29,2.8867210830181107,0.11700000000000794,94.07363991212293,9.732925433478124
191,3,first,10,8,2.62037340320996,11,3.6030134294136946,,94.84526413731179,8.917809229680271
191,3,first,11,8,2.857142857142845,9,3.2142857142857006,0.12800000000000006,93.9674636133922,8.928748501322858
191,3,first,12,8,2.534051314539088,9,2.850807728856474,0.11299999999999949,93.35906854454785,9.164375537986512
191,3,first,13,12,2.42767550070808,13,2.629981792433753,0.1659999999999968,93.447363552998,8.901517238873003
191,3,first,14,6,1.5768725361366596,9,2.365308804204989,,93.18168423194531,9.31550111748399
191,3,first,15,5,2.2655188038060783,6,2.7186225645672937,0.1329999999999813,93.49525446869045,8.550290891946611
191,3,first,16,13,2.5341130604288518,16,3.118908382066279,0.11766666666666951,93.94321093572779,8.658733573140607
191,3,first,17,16,2.585649644473179,15,2.4240465416936052,,93.39780901003881,9.788748546538583
191,3,first,18,12,2.7359781121751054,10,2.279981760145921,0.1589999999999918,93.64660881208282,8.160007575145732
191,3,first,19,5,2.7964205816554637,5,2.7964205816554637,,94.39209545083264,9.942414384859058
191,3,first,20,11,3.3690658499234294,11,3.3690658499234294,0.1119999999999983,94.79089886689377,8.797128666266142
191,3,first,21,8,1.8231540565177735,9,2.0510483135824953,0.1840000000000046,93.44698566537814,10.807852238479546
191,3,first,22,15,2.1165514321998056,15,2.1165514321998056,0.146000000000015,93.06659982240731,9.56253831524537
191,3,first,23,13,2.994701681640179,12,2.764340013821704,,94.861952614753,8.86816579789128
191,3,first,24,7,2.093301435406702,9,2.691387559808617,0.1830000000000069,92.89566412688998,9.371383371532584
191,3,first,25,21,2.401646843549871,19,2.1729185727355973,0.1210000000000093,93.4016741124782,8.756345979846934
191,3,first,26,5,2.7292576419214067,5,2.7292576419214067,,94.42459350265305,8.923504806003761
191,3,first,27,9,3.3076074972436555,8,2.9400955531054715,0.11966666666667665,93.96243216878143,9.156154265498923
191,3,first,28,13,2.6887280248190235,7,1.447776628748705,0.1119999999999947,94.09151941002891,9.560190490914266
191,3,first,29,18,2.8006846117939848,16,2.4894974327057646,0.1330000000000097,93.78540516073227,8.437978290569939
191,3,first,30,18,2.2029127401786677,17,2.08052869905763,0.14699999999999136,92.8528345842624,10.651589339018333
192,2,first,1,36,2.318392581143742,16,1.0303967027305518,0.41574999999998674,90.47586129141105,11.03918190914622
192,2,first,2,25,2.4421217153462935,17,1.6606427664354797,0.1655714285714304,89.9818486416017,11.293178892300832
192,2,first,3,30,2.1266038137095062,18,1.2759622882257036,0.1779999999999901,89.80251271440923,12.006955797832587
192,2,first,4,36,2.52951096121417,10,0.7026419336706028,0.1986666666666489,91.97882634435793,10.788117191412192
192,2,first,5,16,2.5719337727053513,5,0.8037293039704223,0.24639999999994866,91.09935025112361,10.913232853653634
192,2,first,6,12,2.5057423261641327,6,1.2528711630820664,0.3985000000000127,90.4896965258746,11.135662848423825
192,2,first,7,25,2.251238180999546,13,1.170643854119764,0.13600000000000984,91.38533195648117,10.849797746577977
192,2,first,8,28,2.6715008109913185,14,1.3357504054956593,0.2932499999999898,90.69556985563635,11.07214511005492
192,2,first,9,14,2.730641700799683,10,1.950458357714059,0.11950000000003055,91.43794971004993,10.77178072916792
192,2,first,10,20,2.146613716861649,13,1.395298915960072,0.45899999999997476,91.9509266892811,10.544175470157631
192,2,first,11,15,2.4582104228121913,9,1.4749262536873147,0.2502499999999976,90.25393644503157,11.121603377200818
192,2,first,12,23,2.220291533931839,9,0.8688097306689805,,92.82140985085664,10.065291718701285
192,2,first,13,14,2.286460885187003,13,2.1231422505307886,0.1819999999999879,91.55544939706586,10.753789380049728
192,2,first,14,15,3.0162879549567587,8,1.6086869093102711,0.2886666666666713,90.64963536589514,11.031045016132028
192,2,first,15,11,2.2217733791153202,8,1.615835184811142,0.3189999999999884,90.57290490401076,11.032287568680706
192,2,first,16,11,1.7571884984025585,10,1.5974440894568713,,90.96054396249451,10.670234521487526
192,2,first,17,13,2.2363667641493032,8,1.376225701014956,,92.10135314930456,10.351053982668757
192,2,first,18,11,1.8077239112571957,14,2.300739523418249,0.132000000000005,92.10219394984921,10.541810843838135
192,2,first,19,21,2.344535000558224,12,1.339734286033271,0.4654999999999916,91.82610873724946,10.491269218693137
192,2,first,20,8,2.420574886535547,6,1.8154311649016603,0.1050000000000181,91.83013471955925,10.593538648481195
192,2,first,21,14,2.4381748519679594,11,1.9157088122605397,0.1340000000000145,91.0757057853452,10.978264567340469
192,2,first,22,33,2.174342755485271,18,1.1860051393556024,0.12499999999998572,90.02422381276313,11.310213707050506
192,2,first,23,11,2.6072529035316463,6,1.422137947380898,0.1359999999999956,91.99477363140606,10.482062538318738
192,2,first,24,17,2.180046165683508,10,1.2823800974608872,,92.12790717756707,10.314843742052068
192,2,first,25,13,2.482811306340723,9,1.7188693659281928,0.1569999999999822,91.8349307408386,10.484790237803283
192,2,first,26,37,2.134656435700683,12,0.6923210061731946,0.38649999999999807,91.27632332833865,10.71505552860412
192,2,first,27,7,2.316346790205147,7,2.316346790205147,,90.85722896909404,10.984507082194057
192,2,first,28,18,2.6580035440047287,6,0.8860011813349096,0.14074999999998283,92.91400812262988,9.886224384354446
192,2,first,29,36,2.233389168062535,18,1.1166945840312674,0.14866666666666772,90.62929058554532,10.926701655885473
192,2,first,30,7,2.1779713752333554,6,1.866832607342876,0.325333333333333,89.86215591423654,11.31316717176215
192,3,second,1,9,1.5522593997930316,9,1.5522593997930316,0.1183333333333299,84.37240952331521,13.949474248991358
192,3,second,2,26,2.3387604569578144,18,1.6191418548169485,0.14100000000000243,87.3849998161244,11.83996582966328
192,3,second,3,21,2.4266235266928438,10,1.155535012710878,0.7729999999999961,87.04958635384283,12.039922759309494
192,3,second,4,12,2.13561131874,7,1.245773269265,0.15300000000001995,86.4672594836645,12.36653412659366
192,3,second,5,14,2.771728370619655,9,1.7818253811126352,0.2963333333333366,88.0086011693243,11.476180435575419
192,3,second,6,20,1.9636720667648497,11,1.0800196367206674,0.3306666666666918,83.71837235161972,15.523954152113701
192,3,second,7,27,2.2406639004149387,16,1.3278008298755193,0.12511111111111556,91.29020136533462,9.255292612256449
192,3,second,8,27,2.8680688336520115,19,2.0182706607180823,0.14116666666666325,86.4742304689006,12.279336491134437
192,3,second,9,17,2.850435949027499,11,1.8443997317236758,0.11933333333332995,90.97356920073643,9.31022964690991
192,3,second,10,29,1.5963009853030226,24,1.3210766774921565,0.13028571428571237,91.12954211786962,9.912094717122221
192,3,second,11,11,3.6315615714757388,6,1.980851766259494,0.11839999999999688,88.16898537386882,11.330892685600794
192,3,second,12,21,2.1909233176838727,10,1.0432968179447013,0.19200000000001866,88.70734214264245,12.825103398587554
192,3,second,13,17,1.9650907409548006,7,0.8091550109813884,0.2792499999999904,88.35784782434588,11.45398324682837
192,3,second,14,12,1.6295491580662738,6,0.8147745790331369,0.24050000000000674,86.20128057624527,12.98031501542455
192,3,second,15,12,2.6542800265427915,9,1.9907100199070935,0.13766666666667024,86.91459540513152,11.995243727714255
192,3,second,16,25,1.9204178829313256,18,1.3827008757105546,,86.8442397131163,12.144018093966528
192,3,second,17,18,2.3597273203985183,17,2.2286313581541566,0.12250000000000219,86.54074526762133,16.175684453502512
192,3,second,18,11,2.612826603325428,10,2.3752969121140253,0.15733333333334562,89.15523152035921,10.9294757909992
192,3,second,19,13,2.7094622759483107,9,1.8757815756565228,0.15933333333333619,88.77386675338454,11.082266026114477
192,3,second,20,19,2.874867604781361,11,1.6643970343471037,0.11833333333332989,91.688649491476,8.988515142328527
192,3,second,21,67,1.8209985595086,59,1.6035658956866776,0.14974999999999736,81.58743183576836,16.593498199780036
192,3,second,22,46,2.1107695131464226,22,1.0094984628091586,0.17775000000000316,88.40818020123749,12.341604004139757
192,3,second,23,27,2.190136275146011,22,1.7845554834523054,0.11400000000000163,88.26911511463047,10.85552732718477
192,3,second,24,26,2.348265895953756,22,1.9869942196531785,0.12419999999999898,88.15425855717476,11.098800331820954
192,3,second,25,21,2.2943297279580417,8,0.8740303725554444,0.6074999999999875,89.22836308803262,10.80004663664314
192,3,second,26,17,2.323356566899,12,1.640016400164,0.1345000000000027,86.61235758890727,12.822056185666714
192,3,second,27,10,2.3568230025924923,15,3.5352345038887383,0.11725000000000202,88.43276279684459,11.117580598864123
192,3,second,28,20,2.19876868953386,18,1.9788918205804742,0.16900000000000048,87.26784110487635,14.1565916040963
192,3,second,29,33,2.2403258655804454,19,1.2898845892735897,0.13633333333333056,88.04646755934056,11.549813003349488
192,3,second,30,23,2.4213075060532767,11,1.158016633329828,0.22033333333331484,87.96747069715269,11.535841920043325
193,2,second,1,17,2.623051998148433,13,2.005863292701743,0.1779999999999972,107.99476118824597,9.826916654685125
193,2,second,2,19,2.680965147453082,12,1.693241145759841,0.13900000000000048,108.3618972685332,10.01603420731109
193,2,second,3,27,2.5493343404777655,21,1.9828155981493731,0.12250000000000226,108.48363226761768,9.930497056761567
193,2,second,4,24,2.709721124534267,20,2.258100937111889,0.2809999999999917,108.0633355429164,10.150813628721782
193,2,second,5,13,2.38357169050238,11,2.016868353502014,0.1330000000000097,107.43212416064651,10.12200664225111
193,2,second,6,26,2.7999138488046524,19,2.046090889511092,0.1225000000000022,108.43460201878501,9.879360123644119
193,2,second,7,18,2.873104549082209,16,2.5538707102952967,0.15549999999999403,108.21248418468755,10.023780908031613
193,2,second,8,12,2.19098046375753,12,2.19098046375753,,108.33848245357466,9.642646130018393
193,2,second,9,24,2.4335834516325296,16,1.6223889677550198,0.1330000000000097,108.12705648967712,9.95397404488688
193,2,second,10,13,1.9086771399207063,19,2.78960505065334,0.13900000000000048,107.33118883409587,10.044747476131963
193,2,second,11,45,2.6933205649988032,35,2.0948048838879583,0.11159999999999995,108.21349614312403,9.913048921760204
193,2,second,12,6,1.8744142455482533,5,1.5620118712902111,0.32833333333331893,107.79139686198292,10.362299084532514
193,2,second,13,14,2.2414345180915856,17,2.7217419148254964,0.1670000000000016,107.86677889501317,10.102813055763033
193,2,second,14,19,3.1436135009927217,9,1.489080079417605,0.16599999999999682,108.56321294245258,10.135597248093742
193,2,second,15,9,2.21511198621708,10,2.4612355402411996,0.17674999999999658,108.17801207777845,9.655464767064506
193,2,second,16,12,2.306805074971166,15,2.883506343713957,0.14600000000000074,107.4981982706163,9.560414616929187
193,2,second,17,26,2.8257798065427697,19,2.0649929355504857,0.13549999999999324,108.31169967371574,10.186271927948164
193,2,second,18,16,1.6073940124573023,19,1.9087803897930464,,107.71594154315203,10.211680484377675
193,2,second,19,24,3.171247357293864,12,1.585623678646932,0.1670000000000016,108.33673961783377,10.208713272694652
193,2,second,20,5,2.1748586341887446,4,1.7398869073509957,0.1329999999999813,107.53969190419696,10.20310386585914
193,2,second,21,14,2.7553631174965463,12,2.3617398149970397,0.11833333333333935,107.76496111492449,9.831845717404061
193,2,second,22,13,2.408745599407082,10,1.85288123031314,0.12199999999999986,108.44486363434036,10.153204749238757
193,2,second,23,14,3.054767619463235,6,1.3091861226271007,0.2609999999999957,108.44886565847692,10.549491178970388
193,2,second,24,24,3.026863412788508,21,2.6485054861899444,0.2000000000000028,108.36038164014195,10.217377248044915
193,2,second,25,13,2.7908973808501583,9,1.9321597252039555,0.1040000000000134,108.25347246591782,10.331670142980313
193,2,second,26,19,2.5003289906566692,15,1.9739439399921073,0.1340000000000145,108.38162142052254,10.261810652913873
193,2,second,27,14,3.369434416365823,10,2.406738868832731,0.6880000000000024,108.52427216883292,10.117319742624614
193,2,second,28,13,2.171008684034736,10,1.67000668002672,0.11099999999999,107.71022454845188,10.256774349794897
193,2,second,29,8,3.3927056827820126,5,2.120441051738758,0.11866666666666599,107.78314207329169,9.788607278406705
193,2,second,30,20,2.630540576088383,14,1.8413784032618683,0.7790000000000106,108.57984657187389,10.213693764944486
193,3,first,1,12,2.639102705080266,11,2.4191774796569105,0.1550000000000011,100.26613908894502,10.428644351603985
193,3,first,2,11,2.5718961889174565,7,1.6366612111292904,0.13300000000000975,100.44225385192225,10.44563291137293
193,3,first,3,19,2.554450121000273,12,1.613336918526488,,102.30539986894237,10.148239615165854
193,3,first,4,12,2.2744503411675465,18,3.41167551175132,0.12525000000000824,102.43723735474404,9.738520317735274
193,3,first,5,12,2.512562814070346,9,1.8844221105527597,0.12199999999999986,107.27476303076305,10.323841349843846
193,3,first,6,21,2.108857200241006,17,1.7071701144808145,0.22587500000000557,103.07734401171585,9.93772481884567
193,3,first,7,39,2.556203709772563,32,2.097397915710821,0.1600000000000008,100.31636340586397,12.62762401829367
193,3,first,8,6,1.7196904557179686,8,2.2929206076239583,0.18449999999999986,107.34280337145174,10.410011364132819
193,3,first,9,24,2.192181220314214,22,2.0094994519546963,0.14333333333333087,101.12699045411999,10.754696237875915
193,3,first,10,14,2.060035314891113,20,2.9429075927015895,0.1330000000000026,105.40871488960143,10.791744402209694
193,3,first,11,15,2.017484868863483,12,1.6139878950907862,0.1509999999999962,101.83552221566863,10.2033881202679
193,3,first,12,11,3.105590062111825,8,2.2586109542631454,0.1659999999999968,102.44171136974077,10.198093554992404
193,3,first,13,7,2.409638554216843,6,2.065404475043008,,102.51905550171134,10.203693680854066
193,3,first,14,12,2.915451895043702,10,2.4295432458697515,0.3573333333333342,102.5218437599459,10.031519430004918
193,3,first,15,16,2.3731830317413367,12,1.7798872738060023,0.1119999999999947,101.87303397747866,10.051889843476093
193,3,first,16,48,2.479594999483417,35,1.8080380204566584,0.10649999999999685,101.66744465762528,10.240084249014178
193,3,first,17,18,2.089864158829676,14,1.6254499013119703,0.100999999999999,106.80317979919954,10.471206626544575
193,3,first,18,9,2.006688963210696,11,2.452619843924184,0.1709999999999922,107.51297552083683,10.280043077768678
193,3,first,19,21,2.8011204481792666,17,2.2675736961451203,0.7240000000000038,101.05220893896242,10.526074098659542
193,3,first,20,10,1.5926102882624595,19,3.025959547698673,0.147750000000002,102.55475522799887,9.442102935176274
193,3,first,21,14,2.309087910275435,13,2.144153059541475,,101.1316639108605,10.466615049754447
193,3,first,22,22,2.5764141000117147,16,1.873755709099429,0.1525000000000034,102.68935870593104,9.783442607826363
193,3,first,23,25,2.3591582523355648,23,2.1704255921487197,0.45350000000000534,106.52675381871597,10.700987706698857
